IRGC_ID,COUNTRY,LAT,LON,bdodmean,cecmean,cfvomean,claymean,nitrogenmean,phh2omean,sandmean,siltmean,socmean,ocdmean,T_ESP,T_ECE,S_ESP,S_ECE,pawc,moist
IRGC_10214,Vietnam,16.472778,106.660556,1.3,17.7,16.1,46.4,0.73,5.7,27.1,26.5,8.2,9.8,1,0.1,2,0.1,249.1390076,62
IRGC_10233,Vietnam,16,106,1.37,13.9,11.6,30,0.67,5.7,37,33,6.8,10.3,1,0.1,2,0.1,245.8500061,62
IRGC_109210,Myanmar,16,95,1.02,27.5,15.5,33.1,1.85,6.2,23.6,43.3,39.3,17.7,17,0.1,15,0.1,234.3130035,200
IRGC_111372,Myanmar,20.94463483,96.51316183,1.33,17.5,23.5,38.3,0.86,6.2,30.2,31.5,7.7,7.6,1,0.1,2,0.1,249.1390076,62
IRGC_111373,Myanmar,20.94463483,96.51316183,1.33,17.5,23.5,38.3,0.86,6.2,30.2,31.5,7.7,7.6,1,0.1,2,0.1,249.1390076,62
IRGC_11462,Thailand,16,103,1.52,15.8,20,37.2,0.39,5.8,36.1,26.7,4.5,6.7,3,0.1,4,0.1,235.0130005,110
IRGC_117398,India,21.127778,82.800556,1.67,29.2,23.1,42.2,0.52,7.2,22.8,35,3.4,6.2,1,0.1,1,0.1,220.5570068,110
IRGC_122298,Indonesia,-4.8133889,104.7520944,1.25,17.4,6.1,59.1,0.61,5.2,14.9,26,53.6,8.3,2,0.1,2,0.1,239.628006,110
IRGC_12440,India,25.51667,90.2,1.29,16.5,22.4,37.7,1.03,5.2,36,26.3,8.3,7.5,1,0.1,1,0.1,241.947998,110
IRGC_12931,Laos,15.383056,106.2,1.27,16.6,21.8,33.3,1.31,5.4,36.3,30.4,8.3,9.4,2,0.1,2,0.1,233.7779999,98
IRGC_14975,Vietnam,11.616389,106.649722,1.28,13.5,16.5,37.7,0.9,5.4,28.9,33.5,8.3,9,1,0.1,2,0.1,233.2449951,110
IRGC_16724,Vietnam,16.472778,106.660556,1.3,17.7,16.1,46.4,0.73,5.7,27.1,26.5,8.2,9.8,1,0.1,2,0.1,249.1390076,62
IRGC_16800,Vietnam,16.472778,106.660556,1.3,17.7,16.1,46.4,0.73,5.7,27.1,26.5,8.2,9.8,1,0.1,2,0.1,249.1390076,62
IRGC_16871,Vietnam,11,108,1.4,18.8,7.7,39.3,0.55,6.5,28.2,32.5,3.8,10.6,1,0.1,1,0.1,225.4429932,110
IRGC_16872,Vietnam,16.472778,106.660556,1.3,17.7,16.1,46.4,0.73,5.7,27.1,26.5,8.2,9.8,1,0.1,2,0.1,249.1390076,62
IRGC_19928,India,21.127778,82.800556,1.67,29.2,23.1,42.2,0.52,7.2,22.8,35,3.4,6.2,1,0.1,1,0.1,220.5570068,110
IRGC_20224,India,25,93,1.19,16.7,27.2,35.9,2.95,5.2,28.8,35.3,7.2,8.4,1,0.1,1,0.1,221.9219971,200
IRGC_20282,India,25.83333333,93.43333333,1.41,16.4,22.5,45.9,1.49,5.7,29,25.1,13.5,7.1,2,0.1,2,0.1,241.3040009,110
IRGC_20297,India,25.83333333,93.43333333,1.41,16.4,22.5,45.9,1.49,5.7,29,25.1,13.5,7.1,2,0.1,2,0.1,241.3040009,110
IRGC_20334,India,26,94,1.26,17.3,29.5,39.4,3.36,5.3,27.2,33.4,9,8.6,1,0.1,2,0.1,249.404007,62
IRGC_20354,India,26,94,1.26,17.3,29.5,39.4,3.36,5.3,27.2,33.4,9,8.6,1,0.1,2,0.1,249.404007,62
IRGC_20380,India,27,94,1.36,16,16.5,31.1,4.82,5.7,40.5,28.4,6.8,8.1,1,0.1,2,0.1,241.6880035,110
IRGC_20405,India,25.83333333,93.43333333,1.41,16.4,22.5,45.9,1.49,5.7,29,25.1,13.5,7.1,2,0.1,2,0.1,241.3040009,110
IRGC_20428,India,25.83333333,93.43333333,1.41,16.4,22.5,45.9,1.49,5.7,29,25.1,13.5,7.1,2,0.1,2,0.1,241.3040009,110
IRGC_21324,India,26,91,1.39,16.3,14.3,38.4,2.32,6,29.4,32.2,12.3,6.3,1,0.1,2,0.1,246.1519928,110
IRGC_21336,India,25.51667,90.2,1.29,16.5,22.4,37.7,1.03,5.2,36,26.3,8.3,7.5,1,0.1,1,0.1,241.947998,110
IRGC_21852,India,27,95,1.34,13.3,12.3,28.1,2.89,5.4,39.7,32.2,10.5,6.8,2,0.1,2,0.1,241.3040009,110
IRGC_21874,India,27,95,1.34,13.3,12.3,28.1,2.89,5.4,39.7,32.2,10.5,6.8,2,0.1,2,0.1,241.3040009,110
IRGC_22108,India,26,94,1.26,17.3,29.5,39.4,3.36,5.3,27.2,33.4,9,8.6,1,0.1,2,0.1,249.404007,62
IRGC_22922,Cambodia,11.98333,105.45,1.34,18.5,12.5,32,0.92,5.6,27.2,40.8,6.5,12.9,2,0.1,3,0.1,238.602005,200
IRGC_24108,Thailand,13.039444,101.491944,1.44,14.8,12.1,33.7,0.42,6,31.5,34.8,4.9,8.6,3,0.1,2,0.1,244.2519989,98
IRGC_24224,Thailand,13.039444,101.491944,1.44,14.8,12.1,33.7,0.42,6,31.5,34.8,4.9,8.6,3,0.1,2,0.1,244.2519989,98
IRGC_25928,Bangladesh,24.83333,91.83333,1.36,16.6,11.8,28.7,1.23,5.6,49.3,22,12.4,8.7,2,0.1,2,0.1,230.4100037,200
IRGC_27642,Thailand,14.98098321,101.0027948,1.55,28.1,20.2,48.9,0.57,6.6,22.4,28.7,4.9,7.2,1,0.1,2,0.1,209.7740021,52
IRGC_27664,Thailand,19,99,1.4,10.2,25.4,36.3,0.42,5.7,41.5,22.2,4.5,5.6,1,0.1,2,0.1,237.2030029,200
IRGC_27674,Thailand,14.98098321,101.0027948,1.55,28.1,20.2,48.9,0.57,6.6,22.4,28.7,4.9,7.2,1,0.1,2,0.1,209.7740021,52
IRGC_27684,Thailand,14.98098321,101.0027948,1.55,28.1,20.2,48.9,0.57,6.6,22.4,28.7,4.9,7.2,1,0.1,2,0.1,209.7740021,52
IRGC_27688,Thailand,14.98098321,101.0027948,1.55,28.1,20.2,48.9,0.57,6.6,22.4,28.7,4.9,7.2,1,0.1,2,0.1,209.7740021,52
IRGC_27690,Thailand,19,97,1.28,14.2,28.3,38.7,0.83,5.6,33.9,27.4,8,7.1,1,0.1,2,0.1,249.1390076,62
IRGC_27704,Thailand,14.98098321,101.0027948,1.55,28.1,20.2,48.9,0.57,6.6,22.4,28.7,4.9,7.2,1,0.1,2,0.1,209.7740021,52
IRGC_27706,Thailand,14.98098321,101.0027948,1.55,28.1,20.2,48.9,0.57,6.6,22.4,28.7,4.9,7.2,1,0.1,2,0.1,209.7740021,52
IRGC_27712,Thailand,14.98098321,101.0027948,1.55,28.1,20.2,48.9,0.57,6.6,22.4,28.7,4.9,7.2,1,0.1,2,0.1,209.7740021,52
IRGC_27714,Thailand,14.98098321,101.0027948,1.55,28.1,20.2,48.9,0.57,6.6,22.4,28.7,4.9,7.2,1,0.1,2,0.1,209.7740021,52
IRGC_27718,Thailand,18,99,1.34,17.7,23.1,37.6,0.63,6.2,40.1,22.3,8.4,7.3,1,0.1,2,0.1,249.1390076,62
IRGC_27720,Thailand,14.98098321,101.0027948,1.55,28.1,20.2,48.9,0.57,6.6,22.4,28.7,4.9,7.2,1,0.1,2,0.1,209.7740021,52
IRGC_27721,Thailand,14.98098321,101.0027948,1.55,28.1,20.2,48.9,0.57,6.6,22.4,28.7,4.9,7.2,1,0.1,2,0.1,209.7740021,52
IRGC_27754,Thailand,14,102,1.46,17.6,7.6,38.1,0.63,6.5,30.1,31.7,4.2,7.6,2,0.1,2,0.1,249.1390076,98
IRGC_27762,Thailand,13.039444,101.491944,1.44,14.8,12.1,33.7,0.42,6,31.5,34.8,4.9,8.6,3,0.1,2,0.1,244.2519989,98
IRGC_30238,Thailand,13.039444,101.491944,1.44,14.8,12.1,33.7,0.42,6,31.5,34.8,4.9,8.6,3,0.1,2,0.1,244.2519989,98
IRGC_31,Malaysia,2.030278,109.6425,1.15,13.9,13.6,40.2,0.8,5.4,33.7,26.1,31.7,8.7,3,0.1,6,0.1,257.947998,80
IRGC_32029,Thailand,17,99,1.39,12.6,14,34.6,0.62,6.2,35.4,30,5,9,1,0.1,2,0.1,244.2519989,98
IRGC_32033,Thailand,17,99,1.39,12.6,14,34.6,0.62,6.2,35.4,30,5,9,1,0.1,2,0.1,244.2519989,98
IRGC_32035,Thailand,14.98098321,101.0027948,1.55,28.1,20.2,48.9,0.57,6.6,22.4,28.7,4.9,7.2,1,0.1,2,0.1,209.7740021,52
IRGC_32178,Vietnam,16,106,1.37,13.9,11.6,30,0.67,5.7,37,33,6.8,10.3,1,0.1,2,0.1,245.8500061,62
IRGC_32189,Vietnam,16.47277778,106.6605556,1.3,17.7,16.1,46.4,0.73,5.7,27.1,26.5,8.2,9.8,1,0.1,2,0.1,249.1390076,62
IRGC_32210,Vietnam,16.47277778,106.6605556,1.3,17.7,16.1,46.4,0.73,5.7,27.1,26.5,8.2,9.8,1,0.1,2,0.1,249.1390076,62
IRGC_32576,Vietnam,16.472778,106.660556,1.3,17.7,16.1,46.4,0.73,5.7,27.1,26.5,8.2,9.8,1,0.1,2,0.1,249.1390076,62
IRGC_33074,Myanmar,18.683611,96.683056,1.38,20.6,22.9,32.8,0.79,5.5,36.6,30.6,11.1,6.5,2,0.1,2,0.1,220.6580048,164
IRGC_33085,Myanmar,18.683611,96.683056,1.38,20.6,22.9,32.8,0.79,5.5,36.6,30.6,11.1,6.5,2,0.1,2,0.1,220.6580048,164
IRGC_33176,Myanmar,16.66667,94.83333,1.29,25.8,18,37.9,2.21,6.6,25.3,36.8,33.9,15.1,2,0.1,2,0.1,260.0100098,200
IRGC_33189,Myanmar,18.683611,96.683056,1.38,20.6,22.9,32.8,0.79,5.5,36.6,30.6,11.1,6.5,2,0.1,2,0.1,220.6580048,164
IRGC_33562,Myanmar,18.683611,96.683056,1.38,20.6,22.9,32.8,0.79,5.5,36.6,30.6,11.1,6.5,2,0.1,2,0.1,220.6580048,164
IRGC_33888,Myanmar,18.683611,96.683056,1.38,20.6,22.9,32.8,0.79,5.5,36.6,30.6,11.1,6.5,2,0.1,2,0.1,220.6580048,164
IRGC_37764,Bangladesh,23.611667,90.339722,1.35,18.6,8,45.3,1.27,5.7,24.1,30.7,24.3,9.2,2,0.1,2,0.1,230.4100037,200
IRGC_40673,Thailand,16.443889,100.347778,1.45,18.1,9.6,40.6,0.42,6.4,23.9,35.5,7.8,7.2,2,0.1,3,0.1,238.602005,200
IRGC_43249,India,24.999722,94.499722,1.22,17.8,32.8,30.6,5.25,5.5,33,36.4,11.4,8.1,1,0.1,2,0.1,267.2160034,62
IRGC_43322,Indonesia,-3.294722,104.141944,1.25,22.8,6.7,54.3,0.96,5.1,16.5,29.3,105.3,11.3,2,0.1,2,0.1,191.5509949,200
IRGC_43369,Indonesia,-3.294722,104.141944,1.25,22.8,6.7,54.3,0.96,5.1,16.5,29.3,105.3,11.3,2,0.1,2,0.1,191.5509949,200
IRGC_43400,Indonesia,-1.223333,100.447778,1.13,14.5,8.3,48.2,1.04,5.1,22.2,29.6,112.4,10.7,1,0.1,1,0.1,211.8679962,110
IRGC_44040,Thailand,14.98098321,101.0027948,1.55,28.1,20.2,48.9,0.57,6.6,22.4,28.7,4.9,7.2,1,0.1,2,0.1,209.7740021,52
IRGC_44041,Thailand,14.98098321,101.0027948,1.55,28.1,20.2,48.9,0.57,6.6,22.4,28.7,4.9,7.2,1,0.1,2,0.1,209.7740021,52
IRGC_44513,Philippines,12.862778,121.243056,1.19,22.7,18.6,35.6,1.09,5.6,36.4,28.1,12.4,9.7,1,0.1,2,0.1,251.2030029,110
IRGC_44600,Philippines,18.078611,120.514167,1.44,28.5,9,33.6,0.56,6.8,24.2,42.2,5.5,10.6,2,0.1,2,0.1,231.6779938,110
IRGC_45011,India,21.127778,82.800556,1.67,29.2,23.1,42.2,0.52,7.2,22.8,35,3.4,6.2,1,0.1,1,0.1,220.5570068,110
IRGC_46202,India,21.127778,82.800556,1.67,29.2,23.1,42.2,0.52,7.2,22.8,35,3.4,6.2,1,0.1,1,0.1,220.5570068,110
IRGC_46768,India,21.127778,82.800556,1.67,29.2,23.1,42.2,0.52,7.2,22.8,35,3.4,6.2,1,0.1,1,0.1,220.5570068,110
IRGC_47383,SriLanka,7.93333,81,1.35,22.3,11.9,35.6,1.24,6.1,28.2,36.2,15.8,10.3,2,0.1,3,0.1,243.7649994,200
IRGC_4803,India,21.127778,82.800556,1.67,29.2,23.1,42.2,0.52,7.2,22.8,35,3.4,6.2,1,0.1,1,0.1,220.5570068,110
IRGC_49227,Bangladesh,24.590556,91.718889,1.39,16,16.7,31.2,2.24,5.5,40.8,28,18.6,8.4,2,0.1,2,0.1,230.4100037,200
IRGC_51064,SriLanka,8.836111,80.478333,1.38,16.9,13.8,30.9,0.76,5.9,42,27.2,18.1,10.3,1,0.1,1,0.1,220.5930023,110
IRGC_51879,India,25.879722,85.803889,1.42,14.7,10.5,30,0.74,7.4,31.6,38.4,4.2,8,1,0.3,1,0.3,238.8240051,164
IRGC_52685,India,21.127778,82.800556,1.67,29.2,23.1,42.2,0.52,7.2,22.8,35,3.4,6.2,1,0.1,1,0.1,220.5570068,110
IRGC_53266,India,21.19,73.45694444,1.69,31.9,23,33.2,0.65,7.2,39.1,27.7,3.6,6.5,1,0.2,3,0.3,181.2420044,80
IRGC_53876,Cambodia,12.68480124,104.8742068,1.35,17.4,13.4,44.1,0.8,5.8,26.5,29.4,17.1,14.3,2,0.1,2,0.1,234.4600067,200
IRGC_53877,India,22.81923514,79.54023671,1.65,41.6,24.2,42.6,0.56,7.1,19.3,38.1,3.5,6.3,1,0.2,3,0.3,194.0509949,92
IRGC_53878,India,22.81923514,79.54023671,1.65,41.6,24.2,42.6,0.56,7.1,19.3,38.1,3.5,6.3,1,0.2,3,0.3,194.0509949,92
IRGC_53879,India,22.81923514,79.54023671,1.65,41.6,24.2,42.6,0.56,7.1,19.3,38.1,3.5,6.3,1,0.2,3,0.3,194.0509949,92
IRGC_53883,India,22.81923514,79.54023671,1.65,41.6,24.2,42.6,0.56,7.1,19.3,38.1,3.5,6.3,1,0.2,3,0.3,194.0509949,92
IRGC_53884,India,22.81923514,79.54023671,1.65,41.6,24.2,42.6,0.56,7.1,19.3,38.1,3.5,6.3,1,0.2,3,0.3,194.0509949,92
IRGC_53888,India,21,82,1.71,24.4,15.1,39.8,0.66,7.4,27.2,32.9,6.8,8.8,2,0.1,2,0.1,219.9459991,92
IRGC_53889,India,21,82,1.71,24.4,15.1,39.8,0.66,7.4,27.2,32.9,6.8,8.8,2,0.1,2,0.1,219.9459991,92
IRGC_53890,India,22.81923514,79.54023671,1.65,41.6,24.2,42.6,0.56,7.1,19.3,38.1,3.5,6.3,1,0.2,3,0.3,194.0509949,92
IRGC_53892,India,22.81923514,79.54023671,1.65,41.6,24.2,42.6,0.56,7.1,19.3,38.1,3.5,6.3,1,0.2,3,0.3,194.0509949,92
IRGC_53893,India,22.81923514,79.54023671,1.65,41.6,24.2,42.6,0.56,7.1,19.3,38.1,3.5,6.3,1,0.2,3,0.3,194.0509949,92
IRGC_53894,India,22.81923514,79.54023671,1.65,41.6,24.2,42.6,0.56,7.1,19.3,38.1,3.5,6.3,1,0.2,3,0.3,194.0509949,92
IRGC_53895,India,21,82,1.71,24.4,15.1,39.8,0.66,7.4,27.2,32.9,6.8,8.8,2,0.1,2,0.1,219.9459991,92
IRGC_53898,India,22.81923514,79.54023671,1.65,41.6,24.2,42.6,0.56,7.1,19.3,38.1,3.5,6.3,1,0.2,3,0.3,194.0509949,92
IRGC_53899,India,22.81923514,79.54023671,1.65,41.6,24.2,42.6,0.56,7.1,19.3,38.1,3.5,6.3,1,0.2,3,0.3,194.0509949,92
IRGC_53900,India,22.81923514,79.54023671,1.65,41.6,24.2,42.6,0.56,7.1,19.3,38.1,3.5,6.3,1,0.2,3,0.3,194.0509949,92
IRGC_53903,India,21,82,1.71,24.4,15.1,39.8,0.66,7.4,27.2,32.9,6.8,8.8,2,0.1,2,0.1,219.9459991,92
IRGC_53906,India,21,82,1.71,24.4,15.1,39.8,0.66,7.4,27.2,32.9,6.8,8.8,2,0.1,2,0.1,219.9459991,92
IRGC_53907,India,21,82,1.71,24.4,15.1,39.8,0.66,7.4,27.2,32.9,6.8,8.8,2,0.1,2,0.1,219.9459991,92
IRGC_53908,India,22.81923514,79.54023671,1.65,41.6,24.2,42.6,0.56,7.1,19.3,38.1,3.5,6.3,1,0.2,3,0.3,194.0509949,92
IRGC_53909,India,21.127778,82.800556,1.67,29.2,23.1,42.2,0.52,7.2,22.8,35,3.4,6.2,1,0.1,1,0.1,220.5570068,110
IRGC_53910,India,22.81923514,79.54023671,1.65,41.6,24.2,42.6,0.56,7.1,19.3,38.1,3.5,6.3,1,0.2,3,0.3,194.0509949,92
IRGC_53911,India,22.81923514,79.54023671,1.65,41.6,24.2,42.6,0.56,7.1,19.3,38.1,3.5,6.3,1,0.2,3,0.3,194.0509949,92
IRGC_53915,India,22.81923514,79.54023671,1.65,41.6,24.2,42.6,0.56,7.1,19.3,38.1,3.5,6.3,1,0.2,3,0.3,194.0509949,92
IRGC_53916,India,22.81923514,79.54023671,1.65,41.6,24.2,42.6,0.56,7.1,19.3,38.1,3.5,6.3,1,0.2,3,0.3,194.0509949,92
IRGC_53917,India,22.81923514,79.54023671,1.65,41.6,24.2,42.6,0.56,7.1,19.3,38.1,3.5,6.3,1,0.2,3,0.3,194.0509949,92
IRGC_53918,India,22.81923514,79.54023671,1.65,41.6,24.2,42.6,0.56,7.1,19.3,38.1,3.5,6.3,1,0.2,3,0.3,194.0509949,92
IRGC_53919,India,22.81923514,79.54023671,1.65,41.6,24.2,42.6,0.56,7.1,19.3,38.1,3.5,6.3,1,0.2,3,0.3,194.0509949,92
IRGC_53920,India,22.81923514,79.54023671,1.65,41.6,24.2,42.6,0.56,7.1,19.3,38.1,3.5,6.3,1,0.2,3,0.3,194.0509949,92
IRGC_53921,India,22.81923514,79.54023671,1.65,41.6,24.2,42.6,0.56,7.1,19.3,38.1,3.5,6.3,1,0.2,3,0.3,194.0509949,92
IRGC_53922,India,22.81923514,79.54023671,1.65,41.6,24.2,42.6,0.56,7.1,19.3,38.1,3.5,6.3,1,0.2,3,0.3,194.0509949,92
IRGC_53926,India,22.81923514,79.54023671,1.65,41.6,24.2,42.6,0.56,7.1,19.3,38.1,3.5,6.3,1,0.2,3,0.3,194.0509949,92
IRGC_53931,India,21,82,1.71,24.4,15.1,39.8,0.66,7.4,27.2,32.9,6.8,8.8,2,0.1,2,0.1,219.9459991,92
IRGC_5423,Philippines,13.11139,121.04722,1.2,20.3,18.8,33.1,0.99,5.8,32.4,34.5,10.7,10.5,1,0.1,2,0.1,251.2030029,110
IRGC_5855,Bangladesh,23.611667,90.339722,1.35,18.6,8,45.3,1.27,5.7,24.1,30.7,24.3,9.2,2,0.1,2,0.1,230.4100037,200
IRGC_5857,Bangladesh,23.611667,90.339722,1.35,18.6,8,45.3,1.27,5.7,24.1,30.7,24.3,9.2,2,0.1,2,0.1,230.4100037,200
IRGC_5896,India,21,82,1.71,24.4,15.1,39.8,0.66,7.4,27.2,32.9,6.8,8.8,2,0.1,2,0.1,219.9459991,92
IRGC_61074,India,23.974722,78.421111,1.68,37.7,15.5,34.7,0.49,7.6,22.2,43.1,4.3,6.9,1,0.1,1,0.2,194.0509949,92
IRGC_61148,India,23.974722,78.421111,1.68,37.7,15.5,34.7,0.49,7.6,22.2,43.1,4.3,6.9,1,0.1,1,0.2,194.0509949,92
IRGC_6208,Bangladesh,23.611667,90.339722,1.35,18.6,8,45.3,1.27,5.7,24.1,30.7,24.3,9.2,2,0.1,2,0.1,230.4100037,200
IRGC_6246,Bangladesh,23.611667,90.339722,1.35,18.6,8,45.3,1.27,5.7,24.1,30.7,24.3,9.2,2,0.1,2,0.1,230.4100037,200
IRGC_6274,India,21.127778,82.800556,1.67,29.2,23.1,42.2,0.52,7.2,22.8,35,3.4,6.2,1,0.1,1,0.1,220.5570068,110
IRGC_6386,India,21.127778,82.800556,1.67,29.2,23.1,42.2,0.52,7.2,22.8,35,3.4,6.2,1,0.1,1,0.1,220.5570068,110
IRGC_64796,Bangladesh,24.58333,88.3,1.4,16.1,4.6,44.3,0.58,7.5,16.5,39.2,7.1,7.6,2,0.7,3,0.5,278.8779907,200
IRGC_65524,Thailand,14.98098321,101.0027948,1.55,28.1,20.2,48.9,0.57,6.6,22.4,28.7,4.9,7.2,1,0.1,2,0.1,209.7740021,52
IRGC_65525,Thailand,7,100,1.3,9.3,15.3,41.4,0.63,5.2,29.3,29.3,6.9,7.6,1,0.1,2,0.1,249.1390076,62
IRGC_6590,Bangladesh,23.611667,90.339722,1.35,18.6,8,45.3,1.27,5.7,24.1,30.7,24.3,9.2,2,0.1,2,0.1,230.4100037,200
IRGC_66640,Indonesia,0.88333,97.56667,1.11,17.6,8.5,44.8,1.3,5,22.8,32.4,88.4,10.9,1,0.1,2,0.1,245.7039948,110
IRGC_66763,Bangladesh,24.85,92,1.4,15.2,10.2,26.4,0.78,5.3,51.4,22.2,12.5,6.5,2,0.1,2,0.1,246.0630035,62
IRGC_66787,Bangladesh,25.06667,91.38333,1.36,17.9,14.9,33.1,1.95,5.7,38.3,28.6,11.7,12,2,0.1,2,0.1,230.4100037,200
IRGC_66819,Bangladesh,24.88333,92.43333,1.37,17.6,11.1,31.2,0.97,5.2,40.4,28.4,17.1,6.8,1,0.1,1,0.1,211.852005,200
IRGC_67034,China,23.748889,108.301667,1.38,13,17.2,38.7,0.78,5.4,15.9,45.4,6.3,5.9,1,0.1,1,0.1,257.631012,70
IRGC_67096,China,23.748889,108.301667,1.38,13,17.2,38.7,0.78,5.4,15.9,45.4,6.3,5.9,1,0.1,1,0.1,257.631012,70
IRGC_67482,India,27.48305556,80.37,1.46,26.3,12.1,32.9,0.54,7.6,33.8,33.3,3.8,8.1,2,0.1,2,0.1,226.5570068,146
IRGC_67500,India,22,80,1.74,38.1,28.5,43,0.57,7.4,16.8,40.2,4.1,6.7,1,0.2,3,0.3,194.0509949,92
IRGC_67505,India,19,81,1.53,19.7,17.3,33,0.85,6.7,36.3,30.7,6.8,8.5,2,0.1,2,0.1,241.2579956,92
IRGC_67511,India,21,80,1.66,37.4,18.3,39.8,0.6,7.5,20.1,40.2,4.8,8.1,1,0.2,3,0.3,194.0509949,92
IRGC_67515,India,21,80,1.66,37.4,18.3,39.8,0.6,7.5,20.1,40.2,4.8,8.1,1,0.2,3,0.3,194.0509949,92
IRGC_67700,India,26,80,1.49,19.1,10.3,29.3,0.66,7.7,30.6,40,3.3,10.2,3,0.1,2,0.1,200.5279999,98
IRGC_67702,India,24,81,1.7,35.6,10.5,46.8,0.55,7.6,18.2,35.1,2.9,7,1,0.2,3,0.3,193.0189972,92
IRGC_67704,India,26.333056,78.75,1.48,21.9,8.9,26.9,0.51,8,37.6,35.5,4.2,9.7,2,0.1,2,0.1,226.0930023,110
IRGC_67706,India,24.25,81.08333,1.66,39.4,22.1,40.1,0.57,7.2,20.6,39.3,3.8,8,3,0.1,2,0.1,205.9889984,92
IRGC_67726,India,25,80,1.64,25.3,18.7,27,0.42,7.4,34.6,38.4,3.5,7,3,0.1,2,0.1,200.5279999,98
IRGC_67730,India,24.25,81.08333,1.66,39.4,22.1,40.1,0.57,7.2,20.6,39.3,3.8,8,3,0.1,2,0.1,205.9889984,92
IRGC_67740,India,24,81,1.7,35.6,10.5,46.8,0.55,7.6,18.2,35.1,2.9,7,1,0.2,3,0.3,193.0189972,92
IRGC_67743,India,23,80,1.77,44.9,23,45.2,0.48,7.3,12.5,42.3,4.4,6.2,1,0.2,3,0.3,194.0509949,92
IRGC_67754,India,24,81,1.7,35.6,10.5,46.8,0.55,7.6,18.2,35.1,2.9,7,1,0.2,3,0.3,193.0189972,92
IRGC_67759,India,24.83333,77.03333,1.75,28.8,14.1,28.3,0.45,7.6,41.8,29.9,3.8,7.2,1,0.2,3,0.3,194.0509949,92
IRGC_6796,Myanmar,18,96,1.32,21.1,31.9,35.7,0.83,5.8,30.9,33.5,9.9,9.9,2,0.1,2,0.1,220.6580048,164
IRGC_68159,China,27.576667,111.558333,1.45,19.5,23.2,35.9,0.72,5.9,24.6,39.5,7,6,2,0.1,2,0.1,245.9160004,110
IRGC_71494,Malaysia,5.63333,116.31667,1.27,17.6,14.2,49.5,2.41,5.4,25,25.4,33.8,7.6,1,0.1,2,0.1,241.8800049,110
IRGC_71524,Malaysia,5.75,116.35,1.07,18.4,12.7,45.4,1.2,5.5,26.9,27.7,17.9,9.3,1,0.1,2,0.1,241.8800049,110
IRGC_72458,Myanmar,18.683611,96.683056,1.38,20.6,22.9,32.8,0.79,5.5,36.6,30.6,11.1,6.5,2,0.1,2,0.1,220.6580048,164
